"point","aud","cad","chf","eur","gbp","jpy","nzd","sek","usd"
"08y08y",4.33129929699717,3.64127169860191,1.9790126073988,2.6022284931058,2.91949665849935,1.30345653844639,4.29172899775739,2.42440162817892,3.53545191291262
"09y08y",4.28725988586551,3.68506062680311,1.97010455448275,2.5182435265995,2.93484594401373,1.38116868740444,4.31584349115666,2.37058048937324,3.54213207304737
"10y08y",4.22675632059525,3.72096087801801,1.93861702359131,2.40253801322399,2.90966570897519,1.45251676424012,4.33491936629975,2.32409242947582,3.52811454091415
"11y08y",4.14106572844859,3.72908014971922,1.88982767279276,2.26978270138577,2.87714090230387,1.51526743760359,4.34388189394708,2.28118303253056,3.49669802944331
"12y08y",4.03119125856598,3.70260187418693,1.83024624138329,2.13089042296084,2.8508615092508,1.56741088601652,4.34329690974702,2.23918533297783,3.4489537536967
"13y08y",3.9033411688819,3.64234084215146,1.7651507307784,1.99431264857125,2.82851158476931,1.60744830638265,4.336067247178,2.19827599336861,3.38608601184018
"14y08y",3.76453882206908,3.55363778087655,1.69860752392512,1.86526366522064,2.80802111511778,1.63537231173824,4.32545838253015,2.15860783790396,3.31121217366084
"15y08y",3.62324473749115,3.44506846577444,1.63475461315715,1.74828215635073,2.78694511331988,1.65176458849168,4.31573240942322,2.12031222760693,3.22888763781565
"16y08y",3.48827665618556,3.32653881106733,1.57750078775986,1.64717904679048,2.76283507728488,1.65758042296194,4.31135825306755,2.08351291774152,3.1442411286062
"17y08y",3.36418384869826,3.20437114254591,1.52773027199876,1.56137309922731,2.73538282022041,1.65461827143234,4.31338728405269,2.04837134955839,3.06059262563714
"18y08y",3.25412293398083,3.0841550768396,1.48513723715285,1.48838533689216,2.70505419013395,1.64513839135383,4.32165412029943,2.01505940827887,2.98084960168602
"19y08y",3.16123284080872,2.97152479386338,1.4493751516516,1.42565388477952,2.6723353945191,1.63142903739946,4.3356827388367,1.98374893460926,2.90793586960025
"20y08y",3.0884719950497,2.87249660949186,1.41972113116076,1.36986247105843,2.63789520054722,1.61604191133483,4.35468642927661,1.95461109884277,2.84491579911331
"21y08y",3.0388232876509,2.79304342880791,1.39549968614051,1.31778619507981,2.6023797870387,1.60149415834566,4.37783959791671,1.92781718497037,2.79483724640709
"22y08y",3.0161944416492,2.73722666661203,1.37794183982274,1.27000653831583,2.56551320170753,1.588962734429,4.40519682469706,1.90354204003564,2.76004285967148
"01y09y",4.06303357120967,3.2478093016215,1.68077834491114,2.62250387046622,3.24000965003761,0.662933774424763,4.17276174177246,2.6611555562695,3.38110980172253
"02y09y",4.11331101161541,3.20636716076735,1.75974808578374,2.61084637706505,3.10402577525103,0.770265356186765,4.1020608105654,2.57880486770993,3.31518187749234
