point,t1,t2,aud,cad,chf,eur,gbp,jpy,nzd,sek,usd
9y12y,9,21,4.566893481570738,4.0657707857030125,1.8076875935202024,2.8853329556718545,3.9316624804583027,1.7703992466434522,5.044707284313152,2.9066498331112727,3.695708933841995
9y13y,9,22,4.5193565986234185,4.038561376800705,1.797482672407923,2.844981958746282,3.9212577125864527,1.7700030416721242,5.067175861622268,2.8780238854636897,3.665577783388628
9y14y,9,23,4.4714271234602965,4.0091040658916555,1.787385167864323,2.8070904613057395,3.910404571224546,1.7652825631886908,5.087567733043163,2.8501593579769424,3.634409763809627
9y15y,9,24,4.424563587088906,3.9765251678182305,1.7773430225802171,2.7715107060744084,3.8991001437800716,1.757628327540588,5.105579595650902,2.822387085840487,3.603325412017302
9y16y,9,25,4.380145777601572,3.940031485485773,1.767325700951974,2.738171919188872,3.887323241215617,1.7483014009517777,5.120903490858889,2.794122259028123,3.5733517348203376
9y17y,9,26,4.339145943514126,3.8992234722282535,1.757325636654685,2.706969807775742,3.8750633249922846,1.7383378724171692,5.133411345231219,2.7649712843978977,3.545216830773786
9y18y,9,27,4.301142051655935,3.855039025880077,1.7473761477667507,2.6775012782107046,3.862391149880911,1.7281938329701416,5.143677179562188,2.7350901326795842,3.5187051557355007
9y19y,9,28,4.265459830186756,3.808659851728708,1.737523556595448,2.64933646484266,3.8493855062763966,1.7181925154319302,5.152388834857556,2.70474975592876,3.4934187390635865
9y20y,9,29,4.231512017712958,3.7611863513900103,1.727817840491614,2.6220943372423173,3.8361127313329675,1.7086624176849408,5.16017578555131,2.6742040355846415,3.4690055342257655
9y21y,9,30,4.19877763607497,3.713657191920673,1.7183117641791197,2.595431056041227,3.822629675254283,1.6999360579039329,5.167623036817986,2.643693861205565,3.4451484778555126
10y1y,10,11,4.783412179007597,3.9253451717517955,1.8693615892906683,3.1553812440578906,3.9587109775252474,1.5437829289720741,4.786605987692759,3.2266179690533763,3.750218477787336
10y2y,10,12,4.792230426832005,4.014995231516026,1.8733593131388873,3.1673647533148506,3.967152842401025,1.5812675569052446,4.817522623025041,3.195872642902557,3.7740306273767072
10y3y,10,13,4.79399452349727,4.093353661696191,1.8747939179594104,3.1704101408034764,3.975134734795857,1.6165657845528112,4.849275670525228,3.162704171628682,3.793727005255059
10y4y,10,14,4.787990922014291,4.153701285330694,1.8733641907003131,3.1621507952955334,3.980855386346983,1.650255951797991,4.881103530822157,3.127600936750453,3.8070599367635314
10y5y,10,15,4.773505828495504,4.189325472508005,1.8687688614378946,3.1402194990839667,3.982513387577486,1.6829157939411636,4.912244779438473,3.091051384798365,3.811781969956369
10y6y,10,16,4.750347165253055,4.197205587101016,1.8610156209720892,3.1040353708275683,3.9791216936314897,1.7145323124374403,4.942146591266222,3.0536213586177126,3.806687234212084
10y7y,10,17,4.720037787068902,4.186439843393915,1.8511274921865908,3.058890705169696,3.972369726318724,1.7431537822186804,4.970941026274906,3.016130842151863,3.7939919943042417
10y8y,10,18,4.683911337812981,4.164789921785653,1.8400156436000987,3.009431691173617,3.96365301879295,1.7670434693209995,4.99868480011632,2.9793720861094877,3.775535781550764
10y9y,10,19,4.642912776403405,4.1372720417888145,1.8283612779085114,2.9589753936965963,3.9537614349665606,1.78490466478036,5.025279599650153,2.94408004939049,3.752383090349435
10y10y,10,20,4.5977927269648315,4.107530302292721,1.8167306538401276,2.910175149103938,3.9431820084684577,1.7956605585989378,5.050549631173817,2.9109611483597195,3.725210878027367
10y11y,10,21,4.549412703021797,4.0777814343154795,1.8055128599794537,2.864846568125631,3.932202045909936,1.7988710723528774,5.074267263671346,2.880389941915439,3.694691293236673
10y12y,10,22,4.499371144707945,4.0473036872869415,1.7946387565695467,2.822840187085113,3.920885250261129,1.7960691981581542,5.096144890809706,2.8515668228968782,3.662134016962636
10y13y,10,23,4.449292129448849,4.014907943962869,1.7839832836640077,2.7837371722769264,3.909225902819486,1.7889805169847623,5.115876980863943,2.8235940288778276,3.6288333625257123
10y14y,10,24,4.400662268623179,3.9795874190219696,1.7734668340167743,2.7472840980311304,3.8971982068721953,1.779086839233503,5.133153315956464,2.7957355465244187,3.5959270142685003
10y15y,10,25,4.354876693067737,3.9404566744537664,1.7630401035175431,2.71333783255611,3.8847629732639692,1.7677075500925774,5.147660556157945,2.7673631672123022,3.5644483184416584
10y16y,10,26,4.312893687133189,3.897071586057152,1.752682885041327,2.681737719594207,3.8718968290236564,1.7559084167032557,5.159277834847356,2.7380626999061763,3.5351114464158653
10y17y,10,27,4.274198522599867,3.850414636169148,1.7424212351372397,2.6520199875948456,3.8586654963156506,1.744134107624869,5.168625983573316,2.708006691292181,3.507634695455205
10y18y,10,28,4.2380308182188475,3.801715751771087,1.7322965507136165,2.623706089629457,3.8451442977089556,1.732691590520383,5.176435575051141,2.6774853736878326,3.4815585034281997
10y19y,10,29,4.203739910981581,3.7521091250965437,1.7223551130191508,2.5963791329561072,3.8313961771667904,1.7218967994662648,5.183366747350166,2.646766951338284,3.456484616000779
10y20y,10,30,4.170757415598263,3.7026573689684135,1.712646869264655,2.569668447909273,3.8174747959924806,1.7120724026071406,5.190026813090234,2.616103122452571,3.4320607527232614
11y1y,11,12,4.801048674656413,4.104645291280263,1.8773570369871244,3.1793482625718217,3.9755947072767874,1.6187521848384339,4.848439258357331,3.165127316751749,3.7978427769660774
11y2y,11,13,4.799285695742108,4.177357906668393,1.877510082293788,3.177924589176274,3.983346613431159,1.6529572123431855,4.8806105119414696,3.1307472729163273,3.815481268988912
11y3y,11,14,4.789517169683196,4.229819989856993,1.8746983911701893,3.1644073123747485,3.988236855954223,1.6857469594066323,4.912602711865287,3.094595259316146,3.8260070897555947
11y4y,11,15,4.7710292408674855,4.255320547697057,1.868620679474703,3.1364290628404845,3.988463990090543,1.7176990101834335,4.943654477374899,3.0571597387346157,3.8271728429986265
11y5y,11,16,4.7437341625021485,4.251577670170861,1.8593464273083762,3.093766196181506,3.9832038368527383,1.7486821891305144,4.973254711980914,3.019022036530578,3.8179809854970346
11y6y,11,17,4.709475388412452,4.229955622000934,1.8480884760025782,3.04280894868833,3.974646184450968,1.7763822577597819,5.001663532705264,2.981049654334946,3.8012875803903925
11y7y,11,18,4.669696931928038,4.198996314647634,1.8358233656443048,2.9885817550472935,3.9643590246883367,1.7989378322279876,5.0289817733196855,2.944051245688933,3.7791525392312555
11y8y,11,19,4.625350351077881,4.163762900543442,1.8232362389857402,2.934424662401434,3.9531427421467242,1.8150448817563958,5.055113801144825,2.9087628094326297,3.752653666919696
11y9y,11,20,4.577168343404524,4.127773094575046,1.8108827721234004,2.8829300274423884,3.9414565674621453,1.823646961890813,5.079876702671712,2.8758881682826485,3.7224322558318153
11y10y,11,21,4.526012755423217,4.093025060571849,1.7991279870483337,2.8357931005324057,3.929551152748404,1.8243798866909584,5.103033391269204,2.8457671392016453,3.689138574781607
11y11y,11,22,4.473549232498886,4.0583908250628635,1.7878457717767189,2.79260918190577,3.917446547782573,1.8190043135387062,5.124284791093063,2.817471264155378,3.6541263387058445
11y12y,11,23,4.421448791985619,4.0223715083137925,1.7768684248617852,2.7527668329618464,3.905102146594005,1.8094136493191522,5.143316230294874,2.7900087005298655,3.618717936253909
11y13y,11,24,4.371219967824377,3.983759899581215,1.7660903143803208,2.7158920098752253,3.892466455283499,1.7971871400228445,5.159810802745979,2.7625907447914217,3.584058440151666
11y14y,11,25,4.324267015500604,3.9415360675039084,1.7554457116766065,2.681763303163125,3.8794809729595916,1.7837021658869003,5.173450168191172,2.734559252795082,3.551179021345538
11y15y,11,26,4.281525787674896,3.895186680344176,1.7449043047580375,2.650161484629961,3.8661092191235507,1.770050115885335,5.184122624657663,2.7054923486296962,3.5207709776577674
11y16y,11,27,4.242372669074385,3.845731477695233,1.7344874630026506,2.6205599090659053,3.8524126537400507,1.7566560562906686,5.1925022333158495,2.6755934864321063,3.492473209059447
11y17y,11,28,4.205949561701863,3.7944434329486936,1.7242339013855543,2.5924310805454316,3.838463904778585,1.7438038647291072,5.199366727248692,2.6451834563133896,3.465754975524721
11y18y,11,29,4.171535896091247,3.742484900282364,1.7141880865596217,2.5653234601171184,3.8243231327024314,1.7317920144937202,5.205409011775577,2.6145530059096678,3.4401660681237485
11y19y,11,30,4.1385124280504035,3.6909369582956044,1.7043987261053912,2.538841458638293,3.8100413127539143,1.7209297433247754,5.211259488111153,2.58397076210516,3.4153156092988373
12y1y,12,13,4.797522716827796,4.250070522056526,1.8776631276004503,3.1765009157807262,3.991098519585534,1.6871622398479478,4.9127817655256045,3.096367229080919,3.8331197610117487
12y2y,12,14,4.783751417196586,4.292407339145365,1.8733690682617308,3.1569368372762066,3.9945579302929355,1.7192443466907297,4.944684438619277,3.059329230598347,3.840089246150354
12y3y,12,15,4.76102276293784,4.3055456331693245,1.8657085603038983,3.1221226629300403,3.992753751028461,1.7506812852984388,4.9753928837140915,3.021170546062239,3.8369495316761433
12y4y,12,16,4.729405534463583,4.288310764893508,1.8548437748886901,3.0723706795839263,3.985106119246726,1.781164690203532,5.0044585753868125,2.9824957164752854,3.8230155376297725
12y5y,12,17,4.69116073116366,4.25501768814507,1.842234763805672,3.0155010859116325,3.974456479885801,1.8079082723440516,5.03230838757485,2.9442341218515864,3.801976541075254
12y6y,12,18,4.647804974806643,4.214721485208861,1.8289010870871691,2.95678733712654,3.9624864109235927,1.828968773459582,5.059072192480079,2.9072052338451324,3.7760374996087838
12y7y,12,19,4.600250590566664,4.1722082732953245,1.815504696414116,2.899435576662809,3.9499353185567125,1.8430866956018193,5.084638735828754,2.8721393083870406,3.746198079770214
12y8y,12,20,4.549183301998038,4.130664069986895,1.802573489015436,2.8458777480512083,3.9371892999853144,1.8492588090223614,5.10880638321101,2.8397332747240096,3.7130059406900324
